"id";"produto";"nome_busca";"cluster_sugerido";"subcluster_sugerido";"confianca";"motivo";"confirmado"
"6356";"BJ VITALIN - ORG. QUINOA REAL GRÃOS - 250G";"VITALIN - ORG. QUINOA REAL GRÃOS - 250G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6366";"AT CAROB H. - ALFARR. COM MAÇÃ - 25G";"CAROB H. - ALFARR. COM MAÇÃ - 25G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6372";"AT CAROB H. - ALFARR. COM LARANJA - 25G";"CAROB H. - ALFARR. COM LARANJA - 25G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6392";"AT ROSANI - VINAGRE DE MAÇÃ - 500ML";"ROSANI - VINAGRE DE MAÇÃ - 500ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6407";"PRIMODERME 100ML";"PRIMODERME 100ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6414";"BJ VITALIN - ORG. QUINOA REAL MISTA GRÃOS - 250G";"VITALIN - ORG. QUINOA REAL MISTA GRÃOS - 250G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6416";"NF VITALIN - ORG. QUINOA REAL FLOCOS - 120G";"VITALIN - ORG. QUINOA REAL FLOCOS - 120G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6426";"BR MEL - FLORES SILVESTRES - 520G";"FLORES SILVESTRES - 520G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6436";"AT AIRON - PAÇOQUINHA - 20G";"AIRON - PAÇOQUINHA - 20G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6439";"RT NUTRI COOKIE - PETISCO PIZZA - 120G";"NUTRI COOKIE - PETISCO PIZZA - 120G";"Endócrino/Metabólico";"Nutrição";60;"classificação automática de baixa confiança";0
"6441";"RT NUTRI COOKIE - PETISCO PICANTE - 120G";"NUTRI COOKIE - PETISCO PICANTE - 120G";"Endócrino/Metabólico";"Nutrição";60;"classificação automática de baixa confiança";0
"6458";"SN MIX VERDE - FRUTAS E VEGETAIS - 300G";"MIX VERDE - FRUTAS E VEGETAIS - 300G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6474";"WN OLEO ESSENCIAL - YLANG-YLANG - 5ML";"OLEO ESSENCIAL - YLANG-YLANG - 5ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6479";"WN AROMAGIA - STICKS LAVANDA - 200ML";"AROMAGIA - STICKS LAVANDA - 200ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6483";"WN AROMAGIA - STICKS BAMBU - 200ML";"AROMAGIA - STICKS BAMBU - 200ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6489";"FQ CALENFLOWER - 100G";"CALENFLOWER - 100G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6490";"FQ BIOFACTOR - PETROSUS - 100G";"BIOFACTOR - PETROSUS - 100G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6491";"FQ BIOFACTOR - MENTALIS - 100G";"BIOFACTOR - MENTALIS - 100G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6495";"FQ FISIOTOX - TRAUMATOX - 50ML";"FISIOTOX - TRAUMATOX - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6497";"FQ OXYDERME - CONSCIENCIUS - 50ML";"OXYDERME - CONSCIENCIUS - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6505";"FQ IONQUANTIC - DIATESE II - 50ML";"IONQUANTIC - DIATESE II - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6508";"FQ IONQUANTIC - DIATESE V - 50ML";"IONQUANTIC - DIATESE V - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6514";"FQ IONQUANTIC - CORRETOR ANERGICUM - 50ML";"IONQUANTIC - CORRETOR ANERGICUM - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6537";"AT GOOD SOY - SNACKS CHURRASCO - 25G";"GOOD SOY - SNACKS CHURRASCO - 25G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6543";"TA GIORNO - SAB. NAT. SUAVE - 3 UNID.";"GIORNO - SAB. NAT. SUAVE - 3 UNID.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6549";"GEL HIGIENIZANTE PARA AS MÃOS REFIL 500ML";"GEL HIGIENIZANTE PARA AS MÃOS REFIL 500ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6558";"SN SHAKE - CAPPUCCINO - 450G";"SHAKE - CAPPUCCINO - 450G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6561";"NP PRIMODERME - 200ML";"PRIMODERME - 200ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6563";"TJ PANIZZA - PASTA DENTAL COM BABOSA - 60G";"PANIZZA - PASTA DENTAL COM BABOSA - 60G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6564";"FQ OXYFLOWER - 100G";"OXYFLOWER - 100G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6569";"FQ IONQUANTIC - DIATESE 1 - 50ML";"IONQUANTIC - DIATESE 1 - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6570";"FQ IONQUANTIC - DIATESE IV - 50ML";"IONQUANTIC - DIATESE IV - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6571";"STAPHILUS";"STAPHILUS";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6595";"NL OLEO DE LINHAÇA - 200 CÁP.";"OLEO DE LINHAÇA - 200 CÁP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6610";"WN AROMAGIA - STICKS ALECRIM - 200ML";"AROMAGIA - STICKS ALECRIM - 200ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6611";"WN AROMAGIA - STICKS FLOR DE CEREJ. - 250ML";"AROMAGIA - STICKS FLOR DE CEREJ. - 250ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6622";"PL SÓPÉS - PALMILHA DRY PERF. - TAM. 41/42";"SÓPÉS - PALMILHA DRY PERF. - TAM. 41/42";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6635";"NL DHA SUPRE - 30 CÁP.";"DHA SUPRE - 30 CÁP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6639";"BJ VITALIN - SNACK CHIA E ERVAS FINAS - 25G";"VITALIN - SNACK CHIA E ERVAS FINAS - 25G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6657";"BC BIOSOFT - GRANOLA INT. TRADICIONAL - 1KG";"BIOSOFT - GRANOLA INT. TRADICIONAL - 1KG";"Endócrino/Metabólico";"Nutrição";60;"classificação automática de baixa confiança";0
"6668";"HB CALCIOBON - 60 TABL.";"CALCIOBON - 60 TABL.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6672";"AF BALAS DE GENGIBRE MEL E PROP. - 40G";"BALAS DE GENGIBRE MEL E PROP. - 40G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6673";"AS ALERGOSUN - PROT. SOLAR 60 FPS - 50ML";"ALERGOSUN - PROT. SOLAR 60 FPS - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6674";"AS ECLAT - ESMALTE COPACABANA - 7ML";"ECLAT - ESMALTE COPACABANA - 7ML";"Dermatológico";"Cosmético";70;"classificação automática de baixa confiança";0
"6688";"SR ADV - OLEO MINERAL - 100ML";"OLEO MINERAL - 100ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6698";"PL SÓPÉS - PALMILHA SILIMAXX - TAM. 41/42";"SÓPÉS - PALMILHA SILIMAXX - TAM. 41/42";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6716";"VT CHA AMARGOVIT - 500ML";"CHA AMARGOVIT - 500ML";"Vitalidade";"Tônico";65;"classificação automática de baixa confiança";0
"6727";"KB BAR. DE CER. LIGHT - MORANGO - 20G";"BAR. DE CER. LIGHT - MORANGO - 20G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6782";"TA GIORNO - SAB. NAT. MAGNÓLIA - 2 UNID.";"GIORNO - SAB. NAT. MAGNÓLIA - 2 UNID.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6824";"FL GINSENG NACIONAL - 20G";"GINSENG NACIONAL - 20G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6833";"AT BELIVE - COOKIES DIET DE COCO - 34G";"BELIVE - COOKIES DIET DE COCO - 34G";"Endócrino/Metabólico";"Nutrição";60;"classificação automática de baixa confiança";0
"6836";"BJ VITALIN - ORG. LINHAÇA DOURADA FARINHA - 150G";"VITALIN - ORG. LINHAÇA DOURADA FARINHA - 150G";"Endócrino/Metabólico";"Nutrição";60;"classificação automática de baixa confiança";0
"6844";"VT OLEO DE PRIMULA - 60 CÁP.";"OLEO DE PRIMULA - 60 CÁP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6853";"AS ECLAT - ESMALTE MOUSSE DE UVA - 7ML";"ECLAT - ESMALTE MOUSSE DE UVA - 7ML";"Dermatológico";"Cosmético";70;"classificação automática de baixa confiança";0
"6856";"SR ADV - SORO FISIOLÓGICO - 10 AMP.";"SORO FISIOLÓGICO - 10 AMP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6862";"PF ACHE - ACHEFLAN - 60G";"ACHEFLAN - 60G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6913";"TA GIORNO - SAB. NAT. TULIPA E CEDRO - 2 UNID.";"GIORNO - SAB. NAT. TULIPA E CEDRO - 2 UNID.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6942";"VT OLEO DE LINHAÇA - 60 CAPS.";"OLEO DE LINHAÇA - 60 CAPS.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6944";"VT VITA CA ÓLEO DE CÁRTAMO - 120 CÁP.";"VITA CA ÓLEO DE CÁRTAMO - 120 CÁP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6960";"AT BANANA BR - SUPINO CHOC. AO LEITE - 24G";"BANANA BR - SUPINO CHOC. AO LEITE - 24G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6973";"FQ BIOFACTOR - RESPIRIUM - 50ML";"BIOFACTOR - RESPIRIUM - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6995";"AT COPRA - OLEO DE COCO SEM SABOR - 500ML";"COPRA - OLEO DE COCO SEM SABOR - 500ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"6996";"AT BANANA BR - SUPINO CHOC. BRANCO - 24G";"BANANA BR - SUPINO CHOC. BRANCO - 24G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7000";"KB BARRA DE TAPIOCA - COCO COM LEITE COND. - 16G";"BARRA DE TAPIOCA - COCO COM LEITE COND. - 16G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7001";"KB BARRA DE TAPIOCA - GOIABADA - 16G";"BARRA DE TAPIOCA - GOIABADA - 16G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7016";"AT DIATT - CHOCOLATE MEIO AMARGO - 25G";"DIATT - CHOCOLATE MEIO AMARGO - 25G";"Endócrino/Metabólico";"Nutrição";60;"classificação automática de baixa confiança";0
"7020";"NF GRANADO - DESODORANTE PÉS - 100ML";"GRANADO - DESODORANTE PÉS - 100ML";"Dermatológico";"Higiene";70;"classificação automática de baixa confiança";0
"7028";"FQ HARMONIZADOR 1 - 50ML";"HARMONIZADOR 1 - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7029";"FQ HARMONIZADOR 2 - 50ML";"HARMONIZADOR 2 - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7032";"FQ IONQUANTIC - NEUROVIT - 50ML";"IONQUANTIC - NEUROVIT - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7034";"AT MÃE TERRA - FARINHA DE ARROZ ORG. - 200G";"MÃE TERRA - FARINHA DE ARROZ ORG. - 200G";"Endócrino/Metabólico";"Nutrição";60;"classificação automática de baixa confiança";0
"7142";"KB BAR. DE CER. LIGHT - BANANA - 20G";"BAR. DE CER. LIGHT - BANANA - 20G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7145";"TA GIORNO - DIFUSOR DE AMB. ALECRIM - 150ML";"GIORNO - DIFUSOR DE AMB. ALECRIM - 150ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7149";"AT CROC APPLE - MAÇÃ CROCANTE - 40G";"CROC APPLE - MAÇÃ CROCANTE - 40G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7153";"RT NUTRIPLENO - SNACK DE MAND. QUEIJO - 30G";"NUTRIPLENO - SNACK DE MAND. QUEIJO - 30G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7164";"VT OLEO DE BORRAGEM - 60 CÁP.";"OLEO DE BORRAGEM - 60 CÁP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7196";"FQ BIOFACTOR - G-CONTROLLER - 100G";"BIOFACTOR - G-CONTROLLER - 100G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7198";"AGULHA AURICULAR OBLIQUA 10 C/50 0,20X1,0MM";"AGULHA AURICULAR OBLIQUA 10 C/50 0,20X1,0MM";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7251";"FQ IONQUANTIC - ZINCO - 50ML";"IONQUANTIC - ZINCO - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7256";"VT MACA PERUANA - 60 CÁP.";"MACA PERUANA - 60 CÁP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7336";"AT COPRA - COCO AMINOS - 250ML";"COPRA - COCO AMINOS - 250ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7337";"AT BANANA BR - SUPINO NOZES E DAMASCO - 24G";"BANANA BR - SUPINO NOZES E DAMASCO - 24G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7342";"SB VITAMINA D - 60 CÁP.";"VITAMINA D - 60 CÁP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7344";"FQ BIOFACTOR - MOVIMENTUM - 50ML";"BIOFACTOR - MOVIMENTUM - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7345";"FQ BIOFACTOR - G-CONTROLLER - 50ML";"BIOFACTOR - G-CONTROLLER - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7354";"HB VERTIGOHEEL - 10 AMP.";"VERTIGOHEEL - 10 AMP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7361";"SN MATE VER. & MAT. - LIMÃO - 200G";"MATE VER. & MAT. - LIMÃO - 200G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7363";"TJ ARDRAK - BALA DE GENG. + MENTA - 50G";"ARDRAK - BALA DE GENG. + MENTA - 50G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7365";"TJ FLOPI - BALA DE CEREJA - 40G";"FLOPI - BALA DE CEREJA - 40G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7368";"TJ FLOPI - BALA DE LARANJA - 40G";"FLOPI - BALA DE LARANJA - 40G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7374";"PF TYLENOL DC - 20 COMP.";"TYLENOL DC - 20 COMP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7383";"COLETOR UNIVERSAL 70 ML SANFARMA";"COLETOR UNIVERSAL 70 ML SANFARMA";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7394";"REPELENTE SPRAY VITA FREE 100ML VITALAB";"REPELENTE SPRAY VITA FREE 100ML VITALAB";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7420";"SN SHAKE - BANANA COM CHIA - 450G";"SHAKE - BANANA COM CHIA - 450G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7421";"AS ECLAT - SENSI COLOR 1.0 - 60G";"ECLAT - SENSI COLOR 1.0 - 60G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7422";"AS ECLAT - BASE FACIAL COR 02 - 30ML";"ECLAT - BASE FACIAL COR 02 - 30ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7437";"SB MACA PERUANA - 60 CÁP.";"MACA PERUANA - 60 CÁP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7451";"TJ ARDRAK - BALA DE GENG. FORTE - 50G";"ARDRAK - BALA DE GENG. FORTE - 50G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7452";"TJ ARDRAK - BALA DE GENG. SUAVE - 50G";"ARDRAK - BALA DE GENG. SUAVE - 50G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7481";"AT MÃE TERRA - FARINHA DE ARROZ INT. - 200G";"MÃE TERRA - FARINHA DE ARROZ INT. - 200G";"Endócrino/Metabólico";"Nutrição";60;"classificação automática de baixa confiança";0
"7484";"BJ VITALIN - INT. CHIA FARINHA - 150G";"VITALIN - INT. CHIA FARINHA - 150G";"Endócrino/Metabólico";"Nutrição";60;"classificação automática de baixa confiança";0
"7507";"TA GIORNO - POMADA CAPILAR BLACK OUD - 100G";"GIORNO - POMADA CAPILAR BLACK OUD - 100G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7509";"TA GIORNO - SAB. NAT. ROSAS DA BULG. - 3 UNID.";"GIORNO - SAB. NAT. ROSAS DA BULG. - 3 UNID.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7514";"TA GIORNO - DESODORANTE BLACK OUD - 125ML";"GIORNO - DESODORANTE BLACK OUD - 125ML";"Dermatológico";"Higiene";70;"classificação automática de baixa confiança";0
"7523";"FQ IONQUANTIC - DESSENSSES - 50ML";"IONQUANTIC - DESSENSSES - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7526";"FQ BIOFACTOR - MENTALIS - 50ML";"BIOFACTOR - MENTALIS - 50ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7529";"SN ACTIVE+ BEST AGE - NEUTRO - 400G";"ACTIVE+ BEST AGE - NEUTRO - 400G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7530";"SN ACTIVE+ BEST AGE - CHOCOLATE - 400G";"ACTIVE+ BEST AGE - CHOCOLATE - 400G";"Endócrino/Metabólico";"Nutrição";60;"classificação automática de baixa confiança";0
"7563";"PR DONA MARI - FARINHA DE MARACUJÁ - 200G";"DONA MARI - FARINHA DE MARACUJÁ - 200G";"Endócrino/Metabólico";"Nutrição";60;"classificação automática de baixa confiança";0
"7573";"SOLFIBER SABOR NEUTRO 10G";"SOLFIBER SABOR NEUTRO 10G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7659";"PR MEL - SILVESTRE - 40G";"SILVESTRE - 40G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7660";"PR MEL - LARANJEIRA - 40G";"LARANJEIRA - 40G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7661";"PR MEL - EUCALIPTO - 40G";"EUCALIPTO - 40G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7662";"PR PENE MONEX - 300G";"PENE MONEX - 300G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7663";"PR P MONEX - 150G";"P MONEX - 150G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7664";"PR PROGEMEL - ABAC., HORT. E GENG. - 30ML";"PROGEMEL - ABAC., HORT. E GENG. - 30ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7665";"PR PROGEMEL - ANIS GENGIBRE - 30ML";"PROGEMEL - ANIS GENGIBRE - 30ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7669";"PR PROGEMEL - LEMON - 30ML";"PROGEMEL - LEMON - 30ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7670";"PR PROGEMEL - MENTA MIX - 30ML";"PROGEMEL - MENTA MIX - 30ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7671";"PR PROGEMEL - MENTA FORTE - 30ML";"PROGEMEL - MENTA FORTE - 30ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7672";"PR PROGEMEL - MORANGO - 30ML";"PROGEMEL - MORANGO - 30ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7673";"PR PROGEMEL - ROMÃ - 30ML";"PROGEMEL - ROMÃ - 30ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7677";"PR ASIA LEE - GERGILIM PRETO - 200G";"ASIA LEE - GERGILIM PRETO - 200G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7689";"PR ASIA LEE - AVEIA INTEGRAL LAMINADA - 500G";"ASIA LEE - AVEIA INTEGRAL LAMINADA - 500G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7693";"PR ASIA LEE - GERGELIM BRANCO - 200G";"ASIA LEE - GERGELIM BRANCO - 200G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7694";"PR ASIA LEE - FARELO DE AVEIA - 500G";"ASIA LEE - FARELO DE AVEIA - 500G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7704";"HB BIOSOMNUS FLASH - 30 COMP.";"BIOSOMNUS FLASH - 30 COMP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7759";"PC ANTI SHOCK - LEAVE IN 120ML";"ANTI SHOCK - LEAVE IN 120ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7777";"PC BATOM SPORT LIPSTICK ROSA METAL - 4G";"BATOM SPORT LIPSTICK ROSA METAL - 4G";"Dermatológico";"Cosmético";70;"classificação automática de baixa confiança";0
"7778";"PC BATOM SPORT LIPSTICK FOGO - 4G";"BATOM SPORT LIPSTICK FOGO - 4G";"Dermatológico";"Cosmético";70;"classificação automática de baixa confiança";0
"7779";"PC BATOM SPORT LIPSTICK NUDE - 4G";"BATOM SPORT LIPSTICK NUDE - 4G";"Dermatológico";"Cosmético";70;"classificação automática de baixa confiança";0
"7780";"BLUSH, BATO, E SOMBRA SPORT 3X1 14G";"BLUSH, BATO, E SOMBRA SPORT 3X1 14G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7795";"AS NOSSOS AMORES - EMULSÃO PARA BANHO - 250ML";"NOSSOS AMORES - EMULSÃO PARA BANHO - 250ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7797";"TJ PANIZZA - CHÁ MISTO CALMIZZA - 20 SACHÊS";"PANIZZA - CHÁ MISTO CALMIZZA - 20 SACHÊS";"Vitalidade";"Tônico";65;"classificação automática de baixa confiança";0
"7799";"TJ PANIZZA - CHÁ DE CIDREIRA - 15 SACHÊS";"PANIZZA - CHÁ DE CIDREIRA - 15 SACHÊS";"Vitalidade";"Tônico";65;"classificação automática de baixa confiança";0
"7803";"SN SWEETFÍBER - 200G";"SWEETFÍBER - 200G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7814";"PR REPELEN CITRONELA - 100ML";"REPELEN CITRONELA - 100ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7816";"PR ASIA LEE - AVEIA EM FLOCOS FINOS - 500G";"ASIA LEE - AVEIA EM FLOCOS FINOS - 500G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7825";"HONEY STICK APIS FLORA";"HONEY STICK APIS FLORA";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7827";"PF ACHE - SINTOCALMY - 150ML";"SINTOCALMY - 150ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7832";"FA BELIVE - COOKIES DE LIMÃO SICI. - 34G";"BELIVE - COOKIES DE LIMÃO SICI. - 34G";"Endócrino/Metabólico";"Nutrição";60;"classificação automática de baixa confiança";0
"7864";"AS ECLAT - ESMALTE DANDARA - 7ML";"ECLAT - ESMALTE DANDARA - 7ML";"Dermatológico";"Cosmético";70;"classificação automática de baixa confiança";0
"7869";"PZ CHÁ - VERDE COM ROSÉLIS - 15 SACHÊS";"CHÁ - VERDE COM ROSÉLIS - 15 SACHÊS";"Vitalidade";"Tônico";65;"classificação automática de baixa confiança";0
"7871";"TJ PANIZZA - CHÁ MISTO PANESBELT - 20 SACHÊS";"PANIZZA - CHÁ MISTO PANESBELT - 20 SACHÊS";"Vitalidade";"Tônico";65;"classificação automática de baixa confiança";0
"7877";"SB OLEO DE CARTAMO - 120 CÁP.";"OLEO DE CARTAMO - 120 CÁP.";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7881";"BC TROPDAN - BALA DE BANANA - 120G";"TROPDAN - BALA DE BANANA - 120G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7888";"WN OLEO ESSENCIAL - GERÂNIO BRASIL - 5ML";"OLEO ESSENCIAL - GERÂNIO BRASIL - 5ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7896";"SN MATE VER. & MAT. - CAPIM LIM. E LARAN. - 200G";"MATE VER. & MAT. - CAPIM LIM. E LARAN. - 200G";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
"7898";"WN OLEO ESSENCIAL - GERANIO BOURBON - 5ML";"OLEO ESSENCIAL - GERANIO BOURBON - 5ML";"Imuno-Infeccioso";"Imunidade";40;"classificação automática de baixa confiança";0
